market,seed,model,k,d_sigma,d_rbf,d_poly3
SHANGHAI,43,CNN-WGAN-GP,17,1.0520160853566551e-06,4.628406109485894e-07,7.076669898964383e-07
SHANGHAI,43,CNN-WGAN-GP,18,1.0552649172268502e-05,1.0519838864464504e-06,1.7310041577900392e-07
SHANGHAI,43,CNN-WGAN-GP,19,4.151220010850665e-06,3.0136260220636757e-07,5.257190593965788e-08
SHANGHAI,43,CONTROL: shuffled real,0,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,1,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,2,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,3,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,4,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,5,4.440892098500626e-15,2.220446049250313e-16,0.0
SHANGHAI,43,CONTROL: shuffled real,6,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,7,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,8,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,9,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,10,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,11,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,12,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,13,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,14,0.0,2.220446049250313e-16,0.0
SHANGHAI,43,CONTROL: shuffled real,15,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,16,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,17,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,18,0.0,0.0,0.0
SHANGHAI,43,CONTROL: shuffled real,19,0.0,0.0,0.0
SHANGHAI,44,TimeGAN,0,0.0,8.554738739618983e-08,4.7323437613044916e-08
SHANGHAI,44,TimeGAN,1,4.538629916783776e-06,9.118289906462351e-07,2.1633333169290836e-07
SHANGHAI,44,TimeGAN,2,3.747999549386094e-06,6.643961250052399e-07,5.885468823407791e-07
SHANGHAI,44,TimeGAN,3,9.524748103562075e-06,1.5377977552466504e-06,1.443879931173342e-07
SHANGHAI,44,TimeGAN,4,1.123340227504599e-06,3.8463594975723936e-07,4.727058193765288e-07
SHANGHAI,44,TimeGAN,5,1.7319537449989042e-05,2.323831847617086e-06,1.2583990560699476e-07
SHANGHAI,44,TimeGAN,6,1.9745207421539845e-05,1.911870649351499e-06,3.6930607016927297e-07
SHANGHAI,44,TimeGAN,7,9.351940037038986e-06,1.5172074134817137e-06,1.2046319053382604e-06
SHANGHAI,44,TimeGAN,8,5.643240622354995e-06,4.4149746436517034e-07,2.9891814179450193e-07
SHANGHAI,44,TimeGAN,9,1.5752184405304348e-05,1.9054168770571422e-06,6.49223235171803e-07
SHANGHAI,44,TimeGAN,10,7.1989238565883795e-06,6.765120582619133e-07,1.229093266275072e-06
SHANGHAI,44,TimeGAN,11,0.0,3.9596312872980377e-07,7.646292026208812e-07
SHANGHAI,44,TimeGAN,12,3.744399293292844e-06,2.5949294268912126e-08,1.1846736995835272e-06
SHANGHAI,44,TimeGAN,13,2.9331250095410155e-06,4.0021255309774517e-07,2.386266864107256e-07
SHANGHAI,44,TimeGAN,14,0.0,8.033836269571992e-07,1.5816825040815274e-06
SHANGHAI,44,TimeGAN,15,1.694158554732539e-05,2.069354532396872e-06,4.5444092400259706e-07
SHANGHAI,44,TimeGAN,16,4.635584363477108e-06,3.3214489358890376e-07,2.8770063842387117e-07
SHANGHAI,44,TimeGAN,17,2.0059077350698118e-05,2.525327597702187e-06,1.96316218392667e-07
SHANGHAI,44,TimeGAN,18,7.738831250936329e-06,8.285664021556727e-07,4.5815359328571503e-07
SHANGHAI,44,TimeGAN,19,1.8352018398282155e-06,1.0303106359188519e-06,1.6654700925045063e-06
SHANGHAI,44,GARCH,0,0.0,0.0,0.0
SHANGHAI,44,GARCH,1,0.0,0.0,0.0
SHANGHAI,44,GARCH,2,0.0,0.0,0.0
SHANGHAI,44,GARCH,3,0.0,0.0,0.0
SHANGHAI,44,GARCH,4,0.0,0.0,0.0
SHANGHAI,44,GARCH,5,0.0,0.0,0.0
SHANGHAI,44,GARCH,6,0.0,0.0,0.0
SHANGHAI,44,GARCH,7,0.0,0.0,0.0
SHANGHAI,44,GARCH,8,0.0,0.0,0.0
SHANGHAI,44,GARCH,9,0.0,0.0,0.0
SHANGHAI,44,GARCH,10,0.0,0.0,0.0
SHANGHAI,44,GARCH,11,0.0,0.0,0.0
SHANGHAI,44,GARCH,12,0.0,0.0,0.0
SHANGHAI,44,GARCH,13,0.0,0.0,0.0
SHANGHAI,44,GARCH,14,0.0,0.0,0.0
SHANGHAI,44,GARCH,15,0.0,0.0,0.0
SHANGHAI,44,GARCH,16,8.43769498715119e-15,8.881784197001252e-16,0.0
SHANGHAI,44,GARCH,17,0.0,0.0,0.0
SHANGHAI,44,GARCH,18,0.0,0.0,0.0
SHANGHAI,44,GARCH,19,0.0,0.0,0.0
SHANGHAI,44,QuantGAN,0,6.860604604863596e-06,2.862970240880003e-07,4.902780297300069e-07
SHANGHAI,44,QuantGAN,1,1.5273541800198132e-06,1.300621947919467e-07,4.273508089625011e-07
SHANGHAI,44,QuantGAN,2,1.1860218970038972e-05,1.0070809193241104e-06,5.205951207898352e-07
SHANGHAI,44,QuantGAN,3,0.0,6.204528446573931e-08,2.2810098521119926e-07
SHANGHAI,44,QuantGAN,4,7.709367926711508e-06,1.0608137175349697e-06,6.232236628989085e-07
SHANGHAI,44,QuantGAN,5,1.0060316292026528e-05,5.349407765642411e-07,2.8487244740915685e-07
SHANGHAI,44,QuantGAN,6,2.993308231502567e-06,3.6279391490978696e-07,2.2908287888867562e-07
SHANGHAI,44,QuantGAN,7,1.5878904906507785e-05,1.0093288622670116e-06,4.0768543030367255e-07
SHANGHAI,44,QuantGAN,8,6.295765020425392e-06,1.1317848509495576e-06,1.0796288698600165e-06
SHANGHAI,44,QuantGAN,9,3.1735353371864505e-06,1.7749299452418654e-07,3.4299437956519796e-08
SHANGHAI,44,QuantGAN,10,3.8277156941823876e-06,1.1630866203482526e-07,2.183460185989361e-07
SHANGHAI,44,QuantGAN,11,1.1243180126907504e-05,1.414687087919475e-06,4.4642632701652474e-07
SHANGHAI,44,QuantGAN,12,1.8999813753417527e-06,2.8399083951136106e-07,1.1695775015141407e-07
SHANGHAI,44,QuantGAN,13,1.2606914130408597e-06,6.57976695350726e-07,8.556111978919034e-07
SHANGHAI,44,QuantGAN,14,5.782471780957366e-06,4.2808232691982084e-07,8.860429900892086e-08
SHANGHAI,44,QuantGAN,15,9.069858577959167e-06,2.0572060122070468e-07,5.731523646801406e-07
SHANGHAI,44,QuantGAN,16,8.29987295336565e-07,8.039709924467786e-07,1.357942439383919e-06
SHANGHAI,44,QuantGAN,17,3.6586230733881564e-06,5.909555551575352e-07,2.220049974965832e-07
SHANGHAI,44,QuantGAN,18,2.769295246451975e-07,1.556677020619901e-07,6.914571262228719e-07
SHANGHAI,44,QuantGAN,19,1.3867525050059726e-05,9.549406643216685e-07,4.3442489072731405e-07
SHANGHAI,44,GJR-GARCH,0,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,1,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,2,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,3,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,4,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,5,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,6,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,7,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,8,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,9,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,10,0.0,0.0,1.7763568394002505e-15
SHANGHAI,44,GJR-GARCH,11,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,12,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,13,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,14,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,15,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,16,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,17,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,18,0.0,0.0,0.0
SHANGHAI,44,GJR-GARCH,19,0.0,0.0,0.0
SHANGHAI,44,CNN-WGAN-GP,0,9.238953265100491e-06,1.0310788889356104e-08,9.8463800135562e-07
SHANGHAI,44,CNN-WGAN-GP,1,5.018898804554084e-06,1.9269966222701385e-07,8.307308565491667e-07
SHANGHAI,44,CNN-WGAN-GP,2,9.461933387910904e-06,4.06162707244917e-07,7.557901717802906e-07
SHANGHAI,44,CNN-WGAN-GP,3,2.317049338262933e-05,2.374582105169054e-06,9.660923545595779e-07
SHANGHAI,44,CNN-WGAN-GP,4,3.478532279999058e-07,1.9833968090132714e-07,5.50751005690131e-07
SHANGHAI,44,CNN-WGAN-GP,5,9.772855280587578e-08,1.6162260418894903e-08,8.610416024623646e-08
SHANGHAI,44,CNN-WGAN-GP,6,3.064539029207225e-06,2.7534303992382547e-07,1.0234096237127233e-08
SHANGHAI,44,CNN-WGAN-GP,7,4.925273479283732e-06,1.3174475284039033e-06,1.4269752099949073e-06
SHANGHAI,44,CNN-WGAN-GP,8,1.4808504118946075e-05,1.5498773029420931e-06,4.748306636770394e-09
SHANGHAI,44,CNN-WGAN-GP,9,1.8435959337814722e-05,1.9504526518332455e-06,5.384146941622703e-07
SHANGHAI,44,CNN-WGAN-GP,10,8.735116185931702e-09,3.888868906898324e-07,5.251721013621591e-07
SHANGHAI,44,CNN-WGAN-GP,11,9.210159717554234e-06,9.783676080399317e-07,2.67727157776676e-07
SHANGHAI,44,CNN-WGAN-GP,12,6.422643084036395e-07,3.0645611825974584e-07,5.934055717915498e-07
SHANGHAI,44,CNN-WGAN-GP,13,5.757414771601077e-06,5.364646582517452e-07,1.3919618524482757e-07
SHANGHAI,44,CNN-WGAN-GP,14,3.1088567009618373e-07,2.695638987582072e-07,4.0638871112719244e-07
SHANGHAI,44,CNN-WGAN-GP,15,2.159803510037861e-05,2.4975695471773918e-06,1.2435324290294147e-06
SHANGHAI,44,CNN-WGAN-GP,16,1.0214547653042416e-05,1.1405832178734698e-06,3.934949734940574e-07
SHANGHAI,44,CNN-WGAN-GP,17,1.411811142082442e-05,1.384228305756352e-06,2.3420100170312708e-07
SHANGHAI,44,CNN-WGAN-GP,18,7.655169632858616e-06,8.387548087185337e-07,3.6191369900961945e-08
SHANGHAI,44,CNN-WGAN-GP,19,0.0,1.4344451382264367e-07,1.599242764882547e-07
SHANGHAI,44,CONTROL: shuffled real,0,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,1,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,2,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,3,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,4,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,5,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,6,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,7,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,8,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,9,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,10,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,11,0.0,2.220446049250313e-16,0.0
SHANGHAI,44,CONTROL: shuffled real,12,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,13,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,14,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,15,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,16,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,17,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,18,0.0,0.0,0.0
SHANGHAI,44,CONTROL: shuffled real,19,0.0,0.0,0.0
